date,tickers
2010-04-13,"XOM,MSFT,AAPL,WMT,GOOGL,BAC,JPM,JNJ,PG,WFC,CVX,IBM,CSCO,ORCL,C,PFE,KO,INTC,GE,T,MRK,PEP,GS,PM,VZ,SLB,V,MCD,DIS,QCOM,OXY,UPS,COP,AMZN,AMGN,HD,HPQ,ESRX,AXP,CMCSA,USB,BA,CVS,MMM,MDT,BMY,MO,F,CL,TGT"
2010-04-14,"XOM,MSFT,AAPL,WMT,BAC,JPM,GOOGL,PG,JNJ,WFC,CVX,IBM,CSCO,C,ORCL,INTC,PFE,KO,GE,T,MRK,GS,PEP,PM,SLB,V,VZ,MCD,DIS,QCOM,OXY,COP,UPS,AMZN,HD,AMGN,HPQ,AXP,ESRX,USB,CMCSA,BA,CVS,MMM,MDT,F,BMY,MO,CAT,CL"
2010-04-15,"XOM,MSFT,AAPL,WMT,BAC,JPM,GOOGL,PG,JNJ,WFC,CVX,IBM,CSCO,C,INTC,ORCL,PFE,KO,GE,T,MRK,GS,PEP,PM,SLB,V,VZ,MCD,DIS,QCOM,UPS,OXY,COP,AMZN,HD,AMGN,HPQ,AXP,USB,ESRX,CMCSA,BA,CVS,MMM,MDT,F,MO,BMY,CAT,CL"
2010-04-16,"XOM,MSFT,AAPL,WMT,BAC,JPM,PG,JNJ,GOOGL,WFC,CVX,IBM,CSCO,INTC,ORCL,C,PFE,KO,GE,T,PEP,MRK,PM,GS,V,SLB,VZ,MCD,DIS,QCOM,UPS,OXY,COP,AMZN,HD,AMGN,HPQ,ESRX,AXP,USB,BA,CMCSA,CVS,MMM,MDT,F,BMY,MO,CAT,CL"
2010-04-19,"XOM,MSFT,AAPL,WMT,BAC,JNJ,PG,JPM,GOOGL,WFC,CVX,IBM,CSCO,C,INTC,ORCL,PFE,KO,GE,T,MRK,PEP,PM,GS,VZ,V,SLB,MCD,DIS,QCOM,UPS,OXY,COP,AMZN,HD,AMGN,HPQ,ESRX,AXP,USB,CMCSA,BA,CVS,MMM,MDT,F,BMY,MO,CAT,CL"
2010-04-20,"XOM,MSFT,AAPL,WMT,BAC,JPM,JNJ,PG,GOOGL,WFC,CVX,IBM,CSCO,C,INTC,ORCL,PFE,KO,GE,T,MRK,PEP,PM,GS,SLB,V,VZ,MCD,DIS,QCOM,UPS,OXY,COP,AMZN,HD,AMGN,ESRX,HPQ,AXP,USB,CMCSA,BA,MMM,CVS,MDT,F,MO,BMY,CAT,CL"
2010-04-21,"XOM,MSFT,AAPL,WMT,PG,BAC,JPM,JNJ,GOOGL,WFC,CVX,IBM,CSCO,C,INTC,ORCL,PFE,KO,GE,T,PEP,MRK,PM,GS,SLB,VZ,V,MCD,DIS,QCOM,UPS,OXY,COP,AMZN,HD,HPQ,ESRX,AMGN,BA,AXP,USB,CMCSA,MMM,CVS,MDT,F,MO,BMY,CAT,CL"
2010-04-22,"XOM,MSFT,AAPL,WMT,BAC,PG,JNJ,JPM,WFC,GOOGL,CVX,IBM,CSCO,C,INTC,ORCL,PFE,KO,GE,T,PEP,MRK,PM,GS,SLB,V,VZ,MCD,DIS,UPS,AMZN,OXY,COP,QCOM,HD,HPQ,ESRX,AMGN,BA,AXP,CMCSA,USB,MMM,CVS,MDT,F,MO,TGT,CAT,MS"
2010-04-23,"XOM,MSFT,AAPL,WMT,BAC,PG,JNJ,JPM,WFC,GOOGL,CVX,IBM,CSCO,C,INTC,ORCL,PFE,KO,GE,T,MRK,PEP,PM,GS,SLB,V,VZ,MCD,DIS,UPS,OXY,COP,AMZN,QCOM,HD,HPQ,AXP,ESRX,AMGN,BA,CMCSA,USB,MMM,CVS,MDT,F,MO,CAT,TGT,BMY"
2010-04-26,"XOM,MSFT,AAPL,WMT,PG,BAC,JNJ,JPM,WFC,GOOGL,CVX,IBM,CSCO,ORCL,INTC,C,PFE,KO,GE,T,PEP,MRK,PM,GS,SLB,V,VZ,MCD,DIS,OXY,UPS,COP,AMZN,QCOM,HD,HPQ,AMGN,ESRX,AXP,BA,CMCSA,MMM,USB,CVS,F,MDT,CAT,MO,TGT,BMY"
2010-04-27,"XOM,MSFT,AAPL,WMT,PG,JNJ,BAC,JPM,GOOGL,WFC,CVX,IBM,CSCO,ORCL,INTC,PFE,C,KO,GE,T,PEP,MRK,PM,GS,SLB,V,VZ,MCD,DIS,COP,UPS,OXY,AMZN,QCOM,HD,HPQ,ESRX,AMGN,AXP,BA,MMM,CMCSA,USB,CVS,MDT,F,MO,CAT,TGT,CL"
2010-04-28,"XOM,MSFT,AAPL,WMT,PG,JNJ,BAC,JPM,WFC,GOOGL,CVX,IBM,CSCO,ORCL,INTC,C,PFE,KO,GE,T,PEP,MRK,GS,PM,SLB,V,VZ,MCD,DIS,UPS,COP,OXY,QCOM,AMZN,HD,HPQ,AMGN,ESRX,AXP,CMCSA,BA,MMM,USB,CVS,MDT,F,MO,CAT,CL,TGT"
2010-04-29,"XOM,MSFT,AAPL,WMT,BAC,JNJ,PG,JPM,WFC,GOOGL,CVX,IBM,CSCO,INTC,ORCL,C,PFE,GE,KO,T,PEP,MRK,GS,PM,SLB,V,VZ,MCD,DIS,UPS,COP,OXY,QCOM,AMZN,HD,CMCSA,AXP,HPQ,AMGN,ESRX,BA,MMM,USB,CVS,MDT,F,CAT,MO,BMY,TGT"
2010-04-30,"XOM,MSFT,AAPL,WMT,PG,BAC,JNJ,WFC,JPM,GOOGL,CVX,IBM,CSCO,ORCL,PFE,INTC,C,KO,GE,T,PEP,MRK,PM,SLB,GS,VZ,MCD,V,DIS,OXY,UPS,COP,QCOM,AMZN,HD,CMCSA,AMGN,HPQ,AXP,ESRX,BA,MMM,USB,CVS,MDT,F,MO,BMY,CAT,TGT"
2010-05-03,"XOM,MSFT,AAPL,WMT,JNJ,BAC,PG,WFC,JPM,GOOGL,CVX,IBM,CSCO,ORCL,INTC,PFE,C,KO,GE,T,PEP,MRK,PM,GS,SLB,VZ,MCD,V,DIS,UPS,OXY,COP,QCOM,AMZN,HD,CMCSA,AXP,HPQ,AMGN,BA,ESRX,MMM,USB,CVS,MDT,F,MO,CAT,BMY,CL"
2010-05-04,"XOM,MSFT,AAPL,WMT,JNJ,PG,BAC,WFC,JPM,GOOGL,CVX,IBM,CSCO,PFE,INTC,ORCL,KO,C,GE,T,MRK,PEP,PM,GS,SLB,VZ,MCD,V,DIS,UPS,OXY,COP,QCOM,HD,AMZN,CMCSA,AMGN,ESRX,AXP,BA,HPQ,MMM,USB,CVS,MDT,MO,F,BMY,CAT,CL"
2010-05-05,"XOM,MSFT,AAPL,WMT,JNJ,PG,BAC,WFC,JPM,GOOGL,CVX,IBM,CSCO,PFE,ORCL,KO,INTC,C,GE,T,MRK,PEP,PM,GS,SLB,VZ,MCD,V,DIS,UPS,COP,OXY,QCOM,AMZN,HD,CMCSA,ESRX,AMGN,HPQ,AXP,BA,MMM,USB,CVS,MDT,MO,BMY,F,CAT,CL"
2010-05-06,"XOM,MSFT,AAPL,WMT,JNJ,PG,WFC,JPM,BAC,GOOGL,CVX,IBM,CSCO,PFE,KO,ORCL,INTC,C,T,GE,PEP,MRK,PM,GS,SLB,MCD,VZ,V,DIS,UPS,COP,OXY,QCOM,AMZN,HD,ESRX,AMGN,CMCSA,HPQ,AXP,MMM,BA,USB,CVS,MDT,MO,BMY,CL,TGT,F"
2010-05-07,"XOM,MSFT,AAPL,WMT,JNJ,PG,JPM,BAC,WFC,GOOGL,CVX,IBM,CSCO,PFE,KO,INTC,ORCL,C,T,GE,PEP,MRK,PM,GS,SLB,VZ,MCD,V,DIS,UPS,OXY,COP,QCOM,AMZN,HD,ESRX,AMGN,CMCSA,MMM,HPQ,BA,AXP,USB,CVS,MDT,MO,BMY,CL,TGT,F"
2010-05-10,"XOM,MSFT,AAPL,WMT,PG,JNJ,BAC,WFC,JPM,GOOGL,CVX,IBM,CSCO,PFE,INTC,KO,ORCL,C,GE,T,PEP,MRK,PM,GS,SLB,MCD,VZ,V,DIS,UPS,OXY,COP,QCOM,AMZN,HD,ESRX,AMGN,BA,HPQ,MMM,CMCSA,AXP,USB,CVS,MDT,MO,CAT,BMY,CL,F"
2010-05-11,"XOM,MSFT,AAPL,WMT,PG,JNJ,WFC,BAC,JPM,GOOGL,CVX,IBM,CSCO,PFE,INTC,KO,ORCL,C,GE,T,PEP,MRK,PM,GS,SLB,MCD,VZ,V,DIS,UPS,COP,OXY,QCOM,HD,AMZN,ESRX,AMGN,BA,AXP,CMCSA,HPQ,USB,MMM,CVS,MDT,MO,F,BMY,CAT,CL"
2010-05-12,"XOM,MSFT,AAPL,WMT,PG,JNJ,WFC,BAC,JPM,IBM,GOOGL,CVX,CSCO,PFE,INTC,KO,ORCL,C,GE,T,PEP,MRK,PM,GS,SLB,VZ,MCD,V,DIS,UPS,COP,OXY,QCOM,AMZN,HD,ESRX,AMGN,BA,AXP,HPQ,MMM,CMCSA,USB,CVS,MDT,MO,F,CAT,BMY,TGT"
2010-05-13,"XOM,MSFT,AAPL,WMT,PG,JNJ,WFC,BAC,GOOGL,JPM,IBM,CVX,CSCO,PFE,INTC,KO,ORCL,C,GE,T,PEP,MRK,PM,GS,SLB,VZ,MCD,V,DIS,UPS,COP,OXY,QCOM,AMZN,HD,ESRX,AMGN,BA,HPQ,MMM,AXP,USB,CMCSA,CVS,MDT,MO,F,CAT,CL,BMY"
2010-05-14,"XOM,MSFT,AAPL,WMT,PG,JNJ,WFC,BAC,GOOGL,IBM,JPM,CVX,CSCO,PFE,KO,INTC,ORCL,T,C,GE,PEP,MRK,PM,GS,SLB,VZ,MCD,DIS,UPS,V,COP,OXY,QCOM,HD,AMZN,ESRX,AMGN,BA,MMM,HPQ,CMCSA,USB,CVS,AXP,MDT,MO,F,CL,CAT,BMY"
2010-05-17,"XOM,MSFT,AAPL,WMT,PG,JNJ,WFC,BAC,GOOGL,IBM,JPM,CVX,CSCO,KO,PFE,INTC,ORCL,T,GE,C,PEP,MRK,PM,GS,SLB,VZ,MCD,DIS,UPS,COP,OXY,V,QCOM,HD,AMZN,ESRX,AMGN,CMCSA,BA,MMM,HPQ,USB,AXP,CVS,MDT,MO,CL,TGT,F,BMY"
2010-05-18,"XOM,MSFT,AAPL,WMT,PG,JNJ,WFC,BAC,GOOGL,IBM,JPM,CVX,CSCO,KO,PFE,INTC,ORCL,T,GE,PEP,C,MRK,PM,GS,SLB,VZ,MCD,DIS,UPS,OXY,COP,QCOM,V,HD,ESRX,AMZN,AMGN,CMCSA,MMM,BA,HPQ,CVS,AXP,USB,MDT,MO,CL,BMY,CAT,TGT"
2010-05-19,"XOM,MSFT,AAPL,WMT,PG,JNJ,BAC,GOOGL,IBM,WFC,JPM,CVX,CSCO,KO,PFE,INTC,ORCL,T,GE,C,PEP,MRK,PM,GS,VZ,SLB,MCD,DIS,UPS,OXY,COP,V,QCOM,HD,ESRX,AMZN,AMGN,CMCSA,HPQ,MMM,BA,AXP,CVS,USB,MDT,MO,CL,BMY,TGT,F"
2010-05-20,"XOM,MSFT,AAPL,WMT,PG,JNJ,BAC,GOOGL,IBM,JPM,WFC,CVX,CSCO,KO,PFE,INTC,ORCL,T,GE,C,PEP,MRK,PM,GS,VZ,MCD,SLB,UPS,DIS,V,OXY,COP,QCOM,HD,ESRX,AMZN,AMGN,HPQ,CMCSA,MMM,BA,CVS,AXP,USB,MDT,MO,CL,BMY,TGT,CAT"
2010-05-21,"XOM,MSFT,AAPL,WMT,PG,JNJ,JPM,BAC,WFC,IBM,GOOGL,CVX,CSCO,KO,PFE,INTC,ORCL,T,C,GE,PEP,MRK,PM,GS,VZ,MCD,SLB,DIS,V,UPS,OXY,COP,QCOM,AMZN,ESRX,HD,AMGN,HPQ,CMCSA,MMM,BA,AXP,CVS,USB,MDT,MO,TGT,CL,BMY,F"
2010-05-24,"XOM,MSFT,AAPL,WMT,PG,JNJ,JPM,BAC,GOOGL,IBM,WFC,CVX,CSCO,KO,PFE,INTC,ORCL,T,C,GE,PEP,MRK,PM,GS,VZ,MCD,SLB,DIS,V,UPS,OXY,QCOM,COP,HD,ESRX,AMZN,AMGN,HPQ,CMCSA,MMM,BA,AXP,CVS,USB,MDT,MO,TGT,BMY,CL,F"
2010-05-25,"XOM,MSFT,AAPL,WMT,PG,JNJ,JPM,BAC,IBM,GOOGL,WFC,CVX,CSCO,KO,INTC,PFE,ORCL,T,C,GE,PEP,MRK,GS,PM,MCD,VZ,SLB,DIS,UPS,OXY,V,QCOM,COP,HD,AMZN,ESRX,AMGN,CMCSA,HPQ,MMM,CVS,AXP,BA,USB,MDT,MO,TGT,BMY,CL,F"
2010-05-26,"XOM,AAPL,MSFT,WMT,PG,JNJ,JPM,BAC,GOOGL,IBM,WFC,CVX,CSCO,KO,PFE,INTC,ORCL,C,T,GE,PEP,MRK,GS,PM,VZ,MCD,SLB,DIS,UPS,V,OXY,COP,QCOM,HD,AMZN,ESRX,CMCSA,AMGN,HPQ,MMM,BA,CVS,AXP,USB,MDT,MO,TGT,BMY,CL,F"
2010-05-27,"XOM,AAPL,MSFT,WMT,PG,JNJ,BAC,JPM,GOOGL,IBM,WFC,CVX,CSCO,INTC,KO,PFE,C,ORCL,T,GE,PEP,MRK,GS,PM,VZ,MCD,SLB,DIS,OXY,UPS,V,COP,QCOM,HD,AMZN,ESRX,CMCSA,HPQ,AMGN,MMM,BA,AXP,CVS,USB,MDT,MO,F,TGT,BMY,CL"
2010-05-28,"XOM,AAPL,MSFT,WMT,PG,JNJ,JPM,BAC,GOOGL,IBM,WFC,CVX,CSCO,INTC,KO,PFE,ORCL,C,T,GE,PEP,MRK,GS,PM,VZ,MCD,SLB,DIS,OXY,UPS,V,COP,QCOM,AMZN,HD,ESRX,CMCSA,AMGN,HPQ,MMM,AXP,BA,CVS,USB,MDT,MO,F,BMY,TGT,CL"
2010-06-01,"XOM,AAPL,MSFT,WMT,PG,JNJ,BAC,GOOGL,JPM,IBM,WFC,CVX,CSCO,KO,INTC,PFE,ORCL,C,T,GE,PEP,MRK,GS,PM,VZ,MCD,DIS,OXY,SLB,UPS,V,COP,QCOM,HD,AMZN,ESRX,CMCSA,AMGN,HPQ,CVS,MMM,AXP,BA,USB,MO,MDT,BMY,TGT,F,CL"
2010-06-02,"XOM,AAPL,MSFT,WMT,PG,JNJ,BAC,JPM,GOOGL,IBM,WFC,CVX,CSCO,INTC,KO,PFE,ORCL,C,T,GE,PEP,MRK,GS,PM,VZ,MCD,DIS,SLB,OXY,UPS,COP,V,QCOM,ESRX,AMZN,HD,AMGN,CMCSA,HPQ,AXP,CVS,BA,MMM,USB,MDT,MO,F,TGT,BMY,CL"
2010-06-03,"XOM,AAPL,MSFT,WMT,PG,JNJ,GOOGL,BAC,IBM,JPM,WFC,CVX,CSCO,INTC,KO,PFE,ORCL,C,T,GE,PEP,MRK,GS,PM,VZ,MCD,DIS,SLB,OXY,UPS,V,COP,QCOM,AMZN,ESRX,HD,AMGN,CMCSA,HPQ,AXP,CVS,BA,MMM,USB,MO,MDT,F,TGT,CL,BMY"
2010-06-04,"XOM,AAPL,MSFT,WMT,PG,JNJ,GOOGL,IBM,BAC,JPM,WFC,CVX,CSCO,KO,INTC,PFE,ORCL,C,T,GE,PEP,MRK,GS,PM,VZ,MCD,SLB,DIS,OXY,V,UPS,QCOM,COP,AMZN,ESRX,HD,AMGN,CMCSA,HPQ,CVS,AXP,MMM,BA,USB,MO,MDT,F,TGT,BMY,CL"
2010-06-07,"XOM,AAPL,MSFT,WMT,PG,JNJ,GOOGL,IBM,BAC,JPM,WFC,CVX,CSCO,KO,INTC,PFE,ORCL,T,C,PEP,MRK,GE,GS,PM,MCD,VZ,SLB,DIS,OXY,V,UPS,QCOM,COP,ESRX,AMZN,HD,AMGN,CMCSA,HPQ,AXP,MMM,BA,USB,CVS,MO,BMY,MDT,CL,TGT,F"
2010-06-08,"XOM,AAPL,MSFT,WMT,PG,JNJ,GOOGL,BAC,IBM,JPM,WFC,CVX,CSCO,KO,INTC,T,PFE,ORCL,C,PEP,MRK,GE,PM,GS,MCD,VZ,SLB,DIS,OXY,V,UPS,COP,QCOM,AMZN,HD,AMGN,CMCSA,HPQ,AXP,BA,MMM,USB,CVS,MO,BMY,MDT,CL,TGT,F,LLY"
2010-06-09,"XOM,AAPL,MSFT,WMT,PG,JNJ,IBM,GOOGL,BAC,JPM,CVX,WFC,CSCO,KO,T,INTC,PFE,C,ORCL,PEP,MRK,GE,PM,GS,VZ,MCD,SLB,DIS,OXY,V,UPS,COP,QCOM,AMZN,HD,AMGN,CMCSA,HPQ,BA,AXP,MMM,USB,MO,CVS,BMY,MDT,CL,TGT,F,LLY"
2010-06-10,"XOM,AAPL,MSFT,WMT,PG,JNJ,IBM,GOOGL,BAC,JPM,CVX,WFC,CSCO,KO,INTC,PFE,T,ORCL,C,MRK,PEP,GE,PM,GS,VZ,MCD,SLB,DIS,OXY,V,COP,UPS,QCOM,AMZN,HD,AMGN,CMCSA,HPQ,AXP,BA,MMM,USB,CVS,BMY,MO,MDT,CL,TGT,F,CAT"
2010-06-11,"XOM,AAPL,MSFT,WMT,PG,JNJ,IBM,GOOGL,BAC,JPM,CVX,WFC,CSCO,KO,PFE,INTC,ORCL,T,C,MRK,PEP,GE,PM,GS,VZ,MCD,SLB,DIS,OXY,V,COP,UPS,QCOM,AMZN,HD,AMGN,CMCSA,HPQ,BA,AXP,MMM,USB,CVS,BMY,MO,MDT,CL,TGT,F,CAT"
2010-06-14,"XOM,AAPL,MSFT,WMT,PG,JNJ,IBM,GOOGL,BAC,JPM,CVX,WFC,CSCO,KO,PFE,INTC,ORCL,T,C,MRK,PEP,GE,PM,GS,VZ,MCD,SLB,OXY,DIS,V,UPS,COP,QCOM,AMZN,HD,AMGN,CMCSA,HPQ,BA,AXP,MMM,USB,BMY,CVS,MDT,MO,CL,TGT,F,CAT"
2010-06-15,"XOM,AAPL,MSFT,WMT,PG,JNJ,GOOGL,IBM,BAC,JPM,CVX,WFC,CSCO,KO,INTC,PFE,ORCL,T,C,MRK,PEP,GE,PM,GS,VZ,MCD,SLB,DIS,OXY,V,COP,UPS,QCOM,AMZN,HD,CMCSA,AMGN,HPQ,BA,AXP,MMM,USB,BMY,CVS,MDT,MO,CL,CAT,TGT,F"
2010-06-16,"XOM,AAPL,MSFT,WMT,PG,JNJ,GOOGL,IBM,BAC,JPM,CVX,WFC,CSCO,KO,INTC,PFE,ORCL,T,C,MRK,PEP,GE,PM,GS,VZ,MCD,SLB,OXY,DIS,V,COP,UPS,QCOM,AMZN,HD,AMGN,CMCSA,HPQ,AXP,BA,MMM,BMY,USB,CVS,MDT,MO,CAT,CL,F,TGT"
2010-06-17,"XOM,AAPL,MSFT,WMT,PG,JNJ,IBM,GOOGL,BAC,JPM,CVX,WFC,CSCO,KO,INTC,PFE,ORCL,T,C,MRK,PEP,GE,PM,GS,VZ,MCD,SLB,DIS,OXY,V,COP,UPS,QCOM,AMZN,AMGN,HD,CMCSA,HPQ,AXP,BA,MMM,BMY,USB,CVS,MDT,MO,CAT,CL,TGT,F"
2010-06-18,"XOM,AAPL,MSFT,WMT,PG,JNJ,GOOGL,IBM,BAC,JPM,CVX,WFC,CSCO,KO,INTC,ORCL,PFE,C,T,MRK,PEP,GE,PM,GS,VZ,MCD,SLB,DIS,OXY,V,COP,UPS,QCOM,AMZN,AMGN,HD,CMCSA,HPQ,BA,AXP,MMM,USB,BMY,CVS,MDT,MO,CAT,CL,TGT,F"
2010-06-21,"XOM,AAPL,MSFT,WMT,PG,JNJ,IBM,BAC,GOOGL,JPM,CVX,WFC,CSCO,KO,INTC,ORCL,PFE,C,T,MRK,GE,PEP,PM,GS,VZ,MCD,SLB,DIS,V,OXY,COP,UPS,QCOM,AMZN,AMGN,CMCSA,HD,AXP,HPQ,BA,MMM,USB,BMY,CVS,MDT,MO,CAT,CL,F,TGT"
2010-06-22,"XOM,AAPL,MSFT,WMT,PG,JNJ,IBM,BAC,GOOGL,JPM,CVX,WFC,CSCO,KO,INTC,ORCL,PFE,T,C,MRK,GE,PEP,PM,GS,VZ,MCD,SLB,DIS,V,OXY,COP,UPS,QCOM,AMZN,AMGN,CMCSA,HD,AXP,HPQ,BA,MMM,USB,BMY,CVS,MDT,MO,CAT,CL,F,TGT"
2010-06-23,"XOM,AAPL,MSFT,WMT,PG,JNJ,IBM,JPM,BAC,GOOGL,CVX,WFC,CSCO,KO,INTC,ORCL,PFE,T,C,MRK,PEP,GE,PM,GS,VZ,MCD,SLB,DIS,OXY,V,COP,UPS,QCOM,AMZN,AMGN,CMCSA,HD,AXP,BA,HPQ,MMM,USB,BMY,CVS,MO,MDT,CAT,CL,TGT,LLY"
2010-06-24,"XOM,AAPL,MSFT,WMT,PG,JNJ,IBM,JPM,GOOGL,BAC,CVX,WFC,CSCO,KO,INTC,T,ORCL,PFE,C,MRK,PEP,GE,PM,GS,VZ,MCD,SLB,DIS,V,OXY,COP,UPS,QCOM,AMGN,AMZN,CMCSA,BA,HD,AXP,HPQ,MMM,BMY,USB,CVS,MO,CL,MDT,CAT,LLY,TGT"
2010-06-25,"XOM,AAPL,MSFT,WMT,PG,JNJ,JPM,IBM,BAC,GOOGL,WFC,CVX,CSCO,KO,ORCL,C,PFE,INTC,T,MRK,PEP,GE,PM,GS,VZ,MCD,SLB,DIS,V,OXY,UPS,COP,QCOM,AMZN,AMGN,BA,AXP,CMCSA,HD,HPQ,MMM,USB,BMY,CVS,MO,CAT,MDT,CL,LLY,TGT"
2010-06-28,"XOM,AAPL,MSFT,WMT,PG,JNJ,IBM,JPM,BAC,GOOGL,WFC,CVX,CSCO,KO,C,INTC,ORCL,T,PFE,MRK,PEP,GE,PM,GS,VZ,MCD,SLB,DIS,OXY,V,UPS,COP,QCOM,AMGN,AMZN,CMCSA,AXP,BA,HD,HPQ,MMM,USB,BMY,MO,CVS,CAT,MDT,CL,LLY,TGT"
2010-06-29,"XOM,AAPL,MSFT,WMT,PG,JNJ,IBM,JPM,BAC,GOOGL,CVX,WFC,CSCO,KO,INTC,ORCL,T,PFE,C,MRK,PEP,GE,PM,GS,VZ,MCD,SLB,DIS,OXY,V,COP,UPS,QCOM,AMGN,CMCSA,AMZN,AXP,HD,MMM,HPQ,BA,BMY,USB,MO,CVS,MDT,CL,CAT,LLY,TGT"
2010-06-30,"XOM,AAPL,MSFT,WMT,PG,JNJ,IBM,JPM,BAC,GOOGL,CVX,WFC,CSCO,KO,PFE,C,INTC,T,ORCL,MRK,PEP,GE,PM,GS,VZ,MCD,SLB,DIS,OXY,V,UPS,COP,QCOM,AMGN,AMZN,AXP,MMM,BA,HD,HPQ,USB,BMY,CMCSA,MO,CVS,MDT,CL,CAT,LLY,TGT"
2010-07-01,"XOM,AAPL,MSFT,WMT,PG,JNJ,IBM,JPM,GOOGL,BAC,CVX,WFC,CSCO,KO,C,T,PFE,ORCL,INTC,MRK,PEP,GE,PM,GS,VZ,MCD,SLB,V,OXY,DIS,UPS,COP,QCOM,AMGN,AMZN,AXP,MMM,HD,BA,HPQ,CMCSA,USB,BMY,MO,CVS,MDT,CL,CAT,F,LLY"
2010-07-02,"XOM,AAPL,MSFT,WMT,PG,JNJ,IBM,JPM,GOOGL,BAC,CVX,WFC,CSCO,KO,ORCL,C,T,PFE,INTC,MRK,PEP,GE,PM,GS,VZ,MCD,SLB,V,OXY,DIS,UPS,COP,QCOM,AMGN,AMZN,AXP,MMM,HD,BA,HPQ,CMCSA,BMY,MO,USB,CVS,MDT,CL,CAT,LLY,TGT"
2010-07-06,"XOM,AAPL,MSFT,WMT,PG,JNJ,IBM,JPM,BAC,GOOGL,CVX,WFC,CSCO,KO,ORCL,C,T,PFE,INTC,MRK,PEP,GE,PM,GS,VZ,MCD,SLB,V,OXY,DIS,UPS,COP,QCOM,AMZN,AMGN,AXP,MMM,HPQ,BA,HD,CMCSA,BMY,MO,USB,MDT,CVS,CL,CAT,LLY,TGT"
2010-07-07,"XOM,AAPL,MSFT,WMT,PG,JNJ,IBM,JPM,BAC,GOOGL,WFC,CVX,CSCO,KO,ORCL,C,INTC,PFE,T,MRK,PEP,GE,PM,GS,VZ,SLB,MCD,V,DIS,OXY,UPS,COP,QCOM,AMZN,AMGN,AXP,MMM,HPQ,BA,HD,BMY,USB,MO,CMCSA,MDT,CVS,CL,CAT,LLY,TGT"
2010-07-08,"XOM,AAPL,MSFT,WMT,PG,JNJ,IBM,JPM,BAC,GOOGL,CVX,WFC,CSCO,KO,ORCL,C,PFE,INTC,T,MRK,PEP,GE,PM,GS,VZ,MCD,SLB,OXY,DIS,V,UPS,COP,QCOM,AMZN,AXP,AMGN,MMM,HPQ,BA,HD,USB,MO,BMY,CMCSA,MDT,CVS,CAT,CL,LLY,F"
2010-07-09,"XOM,AAPL,MSFT,WMT,PG,JNJ,JPM,IBM,BAC,GOOGL,CVX,WFC,CSCO,KO,ORCL,C,INTC,PFE,T,MRK,PEP,GE,PM,GS,VZ,MCD,SLB,V,DIS,OXY,COP,UPS,QCOM,AMZN,AXP,AMGN,MMM,BA,HPQ,HD,USB,MO,CMCSA,BMY,CAT,CVS,MDT,CL,LLY,F"
2010-07-12,"XOM,AAPL,MSFT,WMT,PG,JNJ,JPM,IBM,GOOGL,BAC,CVX,WFC,CSCO,KO,C,ORCL,INTC,PFE,T,MRK,PEP,GE,PM,GS,VZ,MCD,SLB,V,DIS,OXY,UPS,COP,QCOM,AMZN,AXP,AMGN,MMM,HPQ,BA,HD,USB,CMCSA,MO,BMY,MDT,CVS,CAT,CL,LLY,F"
2010-07-13,"XOM,AAPL,MSFT,WMT,PG,JNJ,JPM,IBM,BAC,GOOGL,WFC,CVX,CSCO,C,KO,ORCL,INTC,PFE,T,MRK,PEP,GE,PM,GS,VZ,MCD,SLB,DIS,V,OXY,UPS,COP,QCOM,AMZN,AXP,AMGN,MMM,HPQ,BA,HD,USB,CMCSA,MO,BMY,CAT,CVS,MDT,CL,F,LLY"
2010-07-14,"XOM,AAPL,MSFT,WMT,PG,JNJ,JPM,GOOGL,IBM,BAC,CVX,WFC,CSCO,KO,C,ORCL,INTC,PFE,T,MRK,PEP,GE,PM,GS,VZ,MCD,SLB,DIS,OXY,V,UPS,COP,QCOM,AMZN,AXP,AMGN,HPQ,MMM,BA,HD,USB,CMCSA,MO,BMY,CAT,CVS,MDT,F,CL,LLY"
2010-07-15,"XOM,AAPL,MSFT,WMT,PG,JNJ,JPM,GOOGL,IBM,BAC,CVX,WFC,CSCO,KO,C,INTC,ORCL,PFE,T,MRK,PEP,GE,PM,GS,VZ,MCD,SLB,DIS,OXY,V,UPS,COP,QCOM,AMZN,AXP,AMGN,HPQ,MMM,BA,CMCSA,HD,USB,MO,BMY,CAT,CVS,MDT,F,CL,LLY"
2010-07-16,"XOM,AAPL,MSFT,WMT,PG,JNJ,JPM,IBM,GOOGL,CVX,BAC,WFC,CSCO,KO,INTC,ORCL,C,PFE,T,MRK,PEP,GE,PM,GS,VZ,MCD,SLB,DIS,OXY,V,UPS,COP,QCOM,AMZN,AMGN,AXP,HPQ,MMM,BA,CMCSA,HD,MO,USB,BMY,CVS,MDT,CAT,CL,F,LLY"
2010-07-19,"XOM,AAPL,MSFT,WMT,PG,JNJ,IBM,JPM,GOOGL,CVX,WFC,BAC,CSCO,KO,INTC,ORCL,C,PFE,T,MRK,PEP,GE,PM,GS,VZ,MCD,SLB,DIS,OXY,UPS,V,COP,QCOM,AMZN,AMGN,AXP,HPQ,MMM,BA,CMCSA,HD,MO,USB,BMY,CVS,CAT,CL,MDT,F,LLY"
